ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	short3_cov	short3_Ocov	short4_cov	short4_Ocov	long_nb	short1_nb	short2_nb	short3_nb	short4_nb
1598	75	0	0	0.000000	1.866667	1.866667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1599	70	0	0	0.000000	1.828571	1.828571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1600	72	0	0	0.000000	1.958333	1.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1601	96	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1602	72	0	0	0.000000	1.375000	1.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1603	70	0	0	0.000000	1.128571	1.128571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1604	72	0	0	0.000000	1.125000	1.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1605	70	0	0	0.000000	2.014286	2.014286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1606	70	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1607	70	0	0	0.000000	1.971429	1.971429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1608	70	0	0	0.000000	1.071429	1.071429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1609	72	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1610	72	0	0	0.000000	1.513889	1.513889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1611	72	0	0	0.000000	1.444444	1.444444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1612	72	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1613	134	0	0	0.000000	1.455224	1.455224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1614	277	0	0	0.000000	1.274368	1.274368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1615	73	0	0	0.000000	1.945205	1.945205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1616	83	0	0	0.000000	1.710843	1.710843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1617	74	0	0	0.000000	2.175676	2.175676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1618	72	0	0	0.000000	1.638889	1.638889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1619	104	0	0	0.000000	1.384615	1.384615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1620	72	0	0	0.000000	1.763889	1.763889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1621	67	0	0	0.000000	1.985075	1.985075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1622	70	0	0	0.000000	1.157143	1.157143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1623	63	0	0	0.000000	1.984127	1.984127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1624	72	0	0	0.000000	2.027778	2.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1625	72	0	0	0.000000	1.958333	1.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1626	91	0	0	0.000000	1.560440	1.560440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1627	84	0	0	0.000000	1.690476	1.690476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1628	140	0	0	0.000000	1.507143	1.507143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1629	72	0	0	0.000000	1.263889	1.263889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1630	165	0	0	0.000000	1.496970	1.496970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1631	70	0	0	0.000000	1.585714	1.585714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1632	181	0	0	0.000000	1.889503	1.889503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1633	169	0	0	0.000000	1.266272	1.266272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1634	129	0	0	0.000000	1.418605	1.418605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1635	72	0	0	0.000000	1.027778	1.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1636	93	0	0	0.000000	1.526882	1.526882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1637	85	0	0	0.000000	1.482353	1.482353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1638	98	0	0	0.000000	1.632653	1.632653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1639	117	0	0	0.000000	1.820513	1.820513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1640	73	1	0	0.000000	1.246575	1.246575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1641	70	0	0	0.000000	1.628571	1.628571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1642	70	0	0	0.000000	1.985714	1.985714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1643	104	0	0	0.000000	1.759615	1.759615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1644	137	0	0	0.000000	1.372263	1.372263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1645	72	0	0	0.000000	1.722222	1.722222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1646	79	0	0	0.000000	3.240506	3.240506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1647	271	0	0	0.000000	1.560886	1.560886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1648	110	0	0	0.000000	1.309091	1.309091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1649	70	0	0	0.000000	1.100000	1.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1650	87	0	0	0.000000	1.666667	1.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1651	99	0	0	0.000000	1.050505	1.050505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1652	72	0	0	0.000000	1.013889	1.013889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1653	70	0	0	0.000000	1.800000	1.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1654	70	0	0	0.000000	1.871429	1.871429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1655	125	0	0	0.000000	1.440000	1.440000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1656	120	0	0	0.000000	1.983333	1.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1657	72	0	0	0.000000	3.694444	3.694444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1658	72	0	0	0.000000	1.597222	1.597222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1659	230	0	0	0.000000	1.282609	1.282609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1660	128	0	0	0.000000	1.109375	1.109375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1661	141	0	0	0.000000	1.021277	1.021277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1662	130	0	0	0.000000	1.076923	1.076923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1663	76	0	0	0.000000	1.868421	1.868421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1664	72	0	0	0.000000	1.791667	1.791667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1665	72	0	0	0.000000	1.833333	1.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1666	120	0	0	0.000000	1.766667	1.766667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1667	70	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1668	72	0	0	0.000000	1.805556	1.805556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1669	70	0	0	0.000000	1.100000	1.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1670	138	0	0	0.000000	1.014493	1.014493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1671	69	0	0	0.000000	1.434783	1.434783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1672	116	0	0	0.000000	1.241379	1.241379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1673	160	0	0	0.000000	1.337500	1.337500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1674	72	0	0	0.000000	1.166667	1.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1675	97	0	0	0.000000	1.463918	1.463918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1676	92	0	0	0.000000	1.086957	1.086957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1677	111	0	0	0.000000	1.279279	1.279279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1678	126	0	0	0.000000	1.111111	1.111111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1679	72	0	0	0.000000	1.152778	1.152778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1680	138	0	0	0.000000	1.637681	1.637681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1681	69	0	0	0.000000	1.637681	1.637681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1682	72	0	0	0.000000	1.319444	1.319444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1683	132	0	0	0.000000	1.075758	1.075758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1684	207	0	0	0.000000	1.376812	1.376812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1685	71	0	0	0.000000	1.985915	1.985915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1686	70	0	0	0.000000	1.557143	1.557143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1687	72	0	0	0.000000	1.486111	1.486111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1688	72	0	0	0.000000	1.069444	1.069444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1689	131	0	0	0.000000	1.603053	1.603053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1690	85	0	0	0.000000	1.670588	1.670588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1691	72	0	0	0.000000	2.083333	2.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1692	90	0	0	0.000000	1.600000	1.600000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1693	70	0	0	0.000000	2.157143	2.157143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1694	72	0	0	0.000000	1.541667	1.541667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1695	129	0	0	0.000000	1.496124	1.496124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1696	96	0	0	0.000000	2.041667	2.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1697	92	0	0	0.000000	1.380435	1.380435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1698	84	0	0	0.000000	1.726190	1.726190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1699	83	0	0	0.000000	1.710843	1.710843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1700	144	0	0	0.000000	1.458333	1.458333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1701	129	0	0	0.000000	1.100775	1.100775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1702	124	0	0	0.000000	1.129032	1.129032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1703	89	0	0	0.000000	1.943820	1.943820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1704	210	0	0	0.000000	1.623810	1.623810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1705	84	0	0	0.000000	2.154762	2.154762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1706	140	0	0	0.000000	2.028571	2.028571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1707	72	0	0	0.000000	1.472222	1.472222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1708	70	0	0	0.000000	1.928571	1.928571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1709	73	0	0	0.000000	1.904110	1.904110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1710	72	0	0	0.000000	1.416667	1.416667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1711	114	0	0	0.000000	1.228070	1.228070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1712	74	0	0	0.000000	1.918919	1.918919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1713	168	0	0	0.000000	1.500000	1.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1714	70	0	0	0.000000	1.214286	1.214286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1715	72	0	0	0.000000	1.958333	1.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1716	70	0	0	0.000000	1.885714	1.885714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1717	93	0	0	0.000000	1.709677	1.709677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1718	70	0	0	0.000000	1.642857	1.642857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1719	108	0	0	0.000000	1.944444	1.944444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1720	120	0	0	0.000000	1.183333	1.183333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1721	70	0	0	0.000000	1.400000	1.400000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1722	118	0	0	0.000000	1.788136	1.788136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1723	67	0	0	0.000000	1.985075	1.985075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1724	183	0	0	0.000000	1.459016	1.459016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1725	72	0	0	0.000000	1.305556	1.305556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1726	69	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1727	71	0	0	0.000000	1.985915	1.985915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1728	66	0	0	0.000000	1.969697	1.969697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1729	118	0	0	0.000000	1.220339	1.220339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1730	131	0	0	0.000000	1.068702	1.068702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1731	104	0	0	0.000000	1.423077	1.423077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1732	70	0	0	0.000000	1.885714	1.885714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1733	101	0	0	0.000000	1.089109	1.089109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1734	69	0	0	0.000000	1.855072	1.855072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1735	126	0	0	0.000000	1.126984	1.126984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1736	117	0	0	0.000000	1.230769	1.230769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1737	70	0	0	0.000000	1.757143	1.757143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1738	116	0	0	0.000000	1.224138	1.224138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1739	98	0	0	0.000000	1.316327	1.316327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1740	81	0	0	0.000000	1.753086	1.753086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1741	89	0	0	0.000000	2.101124	2.101124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1742	74	0	0	0.000000	2.621622	2.621622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1743	193	0	0	0.000000	1.227979	1.227979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1744	71	0	0	0.000000	1.859155	1.859155	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1745	71	0	0	0.000000	1.971831	1.971831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1746	72	0	0	0.000000	1.972222	1.972222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1747	70	0	0	0.000000	1.385714	1.385714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1748	72	0	0	0.000000	1.138889	1.138889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1749	102	0	0	0.000000	1.411765	1.411765	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1750	70	0	0	0.000000	1.985714	1.985714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1751	63	0	0	0.000000	1.523810	1.523810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1752	107	0	0	0.000000	1.467290	1.467290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1753	62	0	0	0.000000	1.983871	1.983871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1754	118	0	0	0.000000	1.728814	1.728814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1755	69	0	0	0.000000	2.449275	2.449275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1756	113	0	0	0.000000	1.672566	1.672566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1757	64	0	0	0.000000	2.093750	2.093750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1758	66	0	0	0.000000	1.545455	1.545455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1759	92	0	0	0.000000	1.880435	1.880435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1760	70	0	0	0.000000	1.357143	1.357143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1761	67	2	0	0.000000	1.701493	1.701493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1762	71	0	0	0.000000	1.985915	1.985915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1763	70	0	0	0.000000	1.571429	1.571429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1764	71	0	0	0.000000	1.338028	1.338028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1765	70	0	0	0.000000	1.985714	1.985714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1766	72	0	0	0.000000	1.416667	1.416667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1767	76	0	0	0.000000	1.894737	1.894737	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1768	70	0	0	0.000000	1.414286	1.414286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1769	72	0	0	0.000000	1.930556	1.930556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1770	119	0	0	0.000000	1.672269	1.672269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1771	72	0	0	0.000000	1.083333	1.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1772	135	0	0	0.000000	1.051852	1.051852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1773	70	0	0	0.000000	1.085714	1.085714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1774	70	0	0	0.000000	1.142857	1.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1775	72	0	0	0.000000	1.805556	1.805556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1776	137	0	0	0.000000	1.532847	1.532847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1777	72	0	0	0.000000	1.888889	1.888889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1778	68	1	0	0.000000	1.044118	1.044118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1779	126	0	0	0.000000	1.079365	1.079365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1780	72	0	0	0.000000	1.055556	1.055556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1781	85	0	0	0.000000	1.647059	1.647059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1782	101	0	0	0.000000	1.405941	1.405941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1783	80	0	0	0.000000	1.775000	1.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1784	135	0	0	0.000000	1.037037	1.037037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1785	94	0	0	0.000000	1.510638	1.510638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1786	94	0	0	0.000000	1.531915	1.531915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1787	162	0	0	0.000000	1.753086	1.753086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1788	159	0	0	0.000000	1.836478	1.836478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1789	90	0	0	0.000000	2.022222	1.677778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1790	70	0	0	0.000000	1.814286	1.814286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1791	166	0	0	0.000000	1.301205	1.301205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1792	113	0	0	0.000000	1.876106	1.876106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1793	72	0	0	0.000000	2.263889	2.263889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1794	70	0	0	0.000000	1.771429	1.771429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1795	72	0	0	0.000000	1.472222	1.472222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1796	70	0	0	0.000000	1.800000	1.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1797	124	0	0	0.000000	1.161290	1.161290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1798	113	0	0	0.000000	1.840708	1.566372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1799	164	0	0	0.000000	1.280488	1.280488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1800	88	0	0	0.000000	1.613636	1.613636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1801	69	0	0	0.000000	1.086957	1.086957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1802	94	0	0	0.000000	1.287234	1.287234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1803	72	0	0	0.000000	1.541667	1.541667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1804	72	0	0	0.000000	1.041667	1.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1805	114	0	0	0.000000	1.517544	1.517544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1806	77	0	0	0.000000	1.818182	1.818182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1807	130	0	0	0.000000	1.092308	1.092308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1808	138	0	0	0.000000	1.311594	1.311594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1809	70	0	0	0.000000	1.342857	1.342857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1810	70	0	0	0.000000	1.242857	1.242857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1811	79	0	0	0.000000	1.607595	1.607595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1812	72	0	0	0.000000	1.597222	1.597222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1813	92	0	0	0.000000	1.815217	1.815217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
1814	72	0	0	0.000000	1.388889	1.388889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0
